checkpoint,max_score,mean_score,scores_json
0M_random,0.3420875370502472,0.16501913964748383,"[[0.1484442502260208, 0.13966552913188934, 0.15896157920360565, 0.16159780323505402, 0.22201700508594513, 0.2977745831012726, 0.3420875370502472, 0.12650538980960846, 0.16505734622478485, 0.19008047878742218, 0.14371168613433838, 0.1423637866973877], [0.15566124022006989, 0.17996059358119965, 0.21118780970573425, 0.1466975212097168, 0.14257873594760895, 0.19970832765102386, 0.1670050323009491, 0.19370482861995697, 0.13340365886688232, 0.14578066766262054, 0.19562411308288574, 0.08241686224937439], [0.19386059045791626, 0.13976481556892395, 0.14039050042629242, 0.18625284731388092, 0.12419377267360687, 0.14467105269432068, 0.23112261295318604, 0.19071492552757263, 0.1924988329410553, 0.17952926456928253, 0.18806219100952148, 0.2126341164112091], [0.15294940769672394, 0.1340736597776413, 0.12887291610240936, 0.13648062944412231, 0.14062602818012238, 0.192766472697258, 0.1747947335243225, 0.17469921708106995, 0.15765662491321564, 0.15761476755142212, 0.14158330857753754, 0.16870352625846863], [0.15833522379398346, 0.133055180311203, 0.20726262032985687, 0.13622653484344482, 0.18401645123958588, 0.18976423144340515, 0.1496080458164215, 0.15154561400413513, 0.16914138197898865, 0.16254210472106934, 0.2169046550989151, 0.17039594054222107], [0.14004170894622803, 0.12973149120807648, 0.1565161645412445, 0.1729688048362732, 0.21790458261966705, 0.15071246027946472, 0.16025486588478088, 0.14950992166996002, 0.15643830597400665, 0.14073669910430908, 0.1681959629058838, 0.15590353310108185], [0.1792895346879959, 0.17199987173080444, 0.1842985898256302, 0.19421231746673584, 0.15681368112564087, 0.17984415590763092, 0.1690922975540161, 0.1658109575510025, 0.1240045577287674, 0.15267537534236908, 0.11050369590520859, 0.1699729859828949], [0.17083986103534698, 0.14611947536468506, 0.15089547634124756, 0.16381841897964478, 0.1665344387292862, 0.17797969281673431, 0.13560673594474792, 0.17750106751918793, 0.1805267632007599, 0.16931334137916565, 0.13141010701656342, 0.13826759159564972], [0.1571955680847168, 0.16814908385276794, 0.15728947520256042, 0.18473297357559204, 0.18616458773612976, 0.14816807210445404, 0.1464954912662506, 0.1765030175447464, 0.15316489338874817, 0.16899612545967102, 0.14581844210624695, 0.12014183402061462], [0.16038022935390472, 0.13095739483833313, 0.19935554265975952, 0.1564728021621704, 0.18007971346378326, 0.15474708378314972, 0.16767361760139465, 0.15493932366371155, 0.16533125936985016, 0.1678498238325119, 0.15416908264160156, 0.16128504276275635], [0.1577737182378769, 0.15753161907196045, 0.1681506633758545, 0.1608511060476303, 0.158260315656662, 0.1986086070537567, 0.17982222139835358, 0.14001531898975372, 0.14319421350955963, 0.1570752114057541, 0.1762826144695282, 0.1542099267244339], [0.17741748690605164, 0.19430404901504517, 0.18296025693416595, 0.1375618726015091, 0.1515035480260849, 0.15767060220241547, 0.16140693426132202, 0.13425017893314362, 0.1555691957473755, 0.191734179854393, 0.1629064679145813, 0.16607841849327087]]"
1M,0.22204020619392395,0.16422703862190247,"[[0.1745530366897583, 0.0957329198718071, 0.18565145134925842, 0.12361769378185272, 0.1284724473953247, 0.22204020619392395, 0.15067042410373688, 0.12047863751649857, 0.15774093568325043, 0.1535172015428543, 0.17086531221866608, 0.17703144252300262], [0.17642368376255035, 0.1592211127281189, 0.14929601550102234, 0.16616782546043396, 0.16775092482566833, 0.16618727147579193, 0.1420280933380127, 0.13751021027565002, 0.20341432094573975, 0.1515926718711853, 0.17196063697338104, 0.12407856434583664], [0.1554727554321289, 0.13814611732959747, 0.14941012859344482, 0.18331430852413177, 0.1654217690229416, 0.1873050183057785, 0.13923326134681702, 0.16498680412769318, 0.18655599653720856, 0.19277919828891754, 0.20268870890140533, 0.16093936562538147], [0.16581659018993378, 0.17112892866134644, 0.15011431276798248, 0.1771017611026764, 0.1791219562292099, 0.15435151755809784, 0.19096258282661438, 0.17247380316257477, 0.13446608185768127, 0.15551546216011047, 0.19265390932559967, 0.16639886796474457], [0.15566988289356232, 0.14846953749656677, 0.16682980954647064, 0.16653795540332794, 0.14633014798164368, 0.1602826863527298, 0.1488819420337677, 0.18724970519542694, 0.17374056577682495, 0.18936501443386078, 0.14539264142513275, 0.16248787939548492], [0.1801234781742096, 0.1672893762588501, 0.14754843711853027, 0.1643601655960083, 0.15701837837696075, 0.18864133954048157, 0.15052516758441925, 0.15665777027606964, 0.16699360311031342, 0.14298036694526672, 0.16041424870491028, 0.16553208231925964], [0.1665864735841751, 0.1479727178812027, 0.16213452816009521, 0.17397861182689667, 0.16111035645008087, 0.1697031408548355, 0.17189408838748932, 0.16504167020320892, 0.15637709200382233, 0.18900835514068604, 0.15354911983013153, 0.17406496405601501], [0.15907356142997742, 0.16137747466564178, 0.15531887114048004, 0.15278521180152893, 0.1738615185022354, 0.1571616530418396, 0.16967931389808655, 0.17385700345039368, 0.15161548554897308, 0.170246422290802, 0.15670131146907806, 0.17514409124851227], [0.15950699150562286, 0.1717357486486435, 0.16811902821063995, 0.16057132184505463, 0.17094478011131287, 0.15917569398880005, 0.16810192167758942, 0.17773661017417908, 0.1611412614583969, 0.16354909539222717, 0.1592385172843933, 0.17343847453594208], [0.175995871424675, 0.16057728230953217, 0.1569216251373291, 0.16827599704265594, 0.16413064301013947, 0.16062745451927185, 0.15995380282402039, 0.160712331533432, 0.16080741584300995, 0.1815614402294159, 0.1721872240304947, 0.16810545325279236], [0.17309622466564178, 0.17270994186401367, 0.15890756249427795, 0.15607674419879913, 0.17445330321788788, 0.161172553896904, 0.1693677008152008, 0.16973809897899628, 0.16783198714256287, 0.16524703800678253, 0.169493168592453, 0.1674153059720993], [0.167788565158844, 0.17166371643543243, 0.17064641416072845, 0.16541816294193268, 0.16341657936573029, 0.165373757481575, 0.15709811449050903, 0.17382481694221497, 0.16861912608146667, 0.17283613979816437, 0.1600216031074524, 0.16343501210212708]]"
5M,0.23660746216773987,0.14551910758018494,"[[0.15899330377578735, 0.10131131112575531, 0.20770901441574097, 0.09859239310026169, 0.11474119126796722, 0.23660746216773987, 0.13713429868221283, 0.13950113952159882, 0.18797431886196136, 0.14762187004089355, 0.1051599532365799, 0.1666402965784073], [0.14077356457710266, 0.21448785066604614, 0.16680113971233368, 0.1801181137561798, 0.18652893602848053, 0.13104714453220367, 0.14721795916557312, 0.18949571251869202, 0.1854921579360962, 0.19714021682739258, 0.08197970688343048, 0.09158652275800705], [0.1231258288025856, 0.1784495860338211, 0.15069009363651276, 0.16170421242713928, 0.1849645972251892, 0.1833345741033554, 0.10720721632242203, 0.13382184505462646, 0.17081785202026367, 0.16545741260051727, 0.14962223172187805, 0.18756642937660217], [0.134754478931427, 0.17963863909244537, 0.17068104445934296, 0.15828081965446472, 0.21984288096427917, 0.11667842417955399, 0.10368339717388153, 0.13989882171154022, 0.14108732342720032, 0.15526732802391052, 0.16236913204193115, 0.16669036448001862], [0.14750681817531586, 0.1280236393213272, 0.14334651827812195, 0.16694402694702148, 0.1682201623916626, 0.14279606938362122, 0.2276548147201538, 0.12057328969240189, 0.18147987127304077, 0.15883652865886688, 0.0869794636964798, 0.15766705572605133], [0.1048804372549057, 0.12230087071657181, 0.14695598185062408, 0.13883662223815918, 0.12044048309326172, 0.15896761417388916, 0.132489874958992, 0.09935058653354645, 0.11038550734519958, 0.14809466898441315, 0.14884427189826965, 0.10286209732294083], [0.11336619406938553, 0.1562541127204895, 0.12230966985225677, 0.12723083794116974, 0.1425383985042572, 0.11201871186494827, 0.15220461785793304, 0.0981234610080719, 0.1183851808309555, 0.1586408019065857, 0.13108223676681519, 0.14952075481414795], [0.12829412519931793, 0.13376984000205994, 0.15412434935569763, 0.1482151746749878, 0.17075973749160767, 0.10754335671663284, 0.1482428014278412, 0.12001427263021469, 0.13674311339855194, 0.15833696722984314, 0.13609251379966736, 0.12972772121429443], [0.15069381892681122, 0.14378859102725983, 0.1658913642168045, 0.1824651062488556, 0.09342864900827408, 0.12148261815309525, 0.1551770567893982, 0.12362222373485565, 0.14134949445724487, 0.11836498975753784, 0.10825522989034653, 0.10689863562583923], [0.1413850635290146, 0.13855238258838654, 0.12655389308929443, 0.17957653105258942, 0.17600086331367493, 0.15485632419586182, 0.12191086262464523, 0.1447632610797882, 0.15417343378067017, 0.1390049308538437, 0.13908162713050842, 0.12875376641750336], [0.15521416068077087, 0.133138507604599, 0.09775098413228989, 0.12316711246967316, 0.09890715777873993, 0.16373898088932037, 0.1557816118001938, 0.09685778617858887, 0.18702289462089539, 0.1617913395166397, 0.15267349779605865, 0.1462881714105606], [0.1537303328514099, 0.15912897884845734, 0.15787789225578308, 0.17043796181678772, 0.1730642169713974, 0.15500949323177338, 0.17599241435527802, 0.14237597584724426, 0.16446150839328766, 0.1514987349510193, 0.12111520022153854, 0.12342975288629532]]"
10M,0.4113002419471741,0.15268832445144653,"[[0.3164055347442627, 0.12312840670347214, 0.1635722666978836, 0.09849754720926285, 0.14186988770961761, 0.2888544499874115, 0.1986837089061737, 0.14697980880737305, 0.3127158284187317, 0.19573974609375, 0.12415566295385361, 0.2045663446187973], [0.18130499124526978, 0.15648339688777924, 0.17619265615940094, 0.1490744799375534, 0.15982358157634735, 0.1608458012342453, 0.14978571236133575, 0.1432988941669464, 0.15595653653144836, 0.15487919747829437, 0.1315281242132187, 0.14436376094818115], [0.1180008202791214, 0.18200722336769104, 0.16183465719223022, 0.13188228011131287, 0.11782708764076233, 0.16312681138515472, 0.14168106019496918, 0.17386014759540558, 0.14758311212062836, 0.14483968913555145, 0.135658860206604, 0.19502441585063934], [0.14471633732318878, 0.1248127669095993, 0.14447522163391113, 0.10714665055274963, 0.19839291274547577, 0.1289413869380951, 0.1917130947113037, 0.15806059539318085, 0.1675417572259903, 0.1755765974521637, 0.15770432353019714, 0.16718930006027222], [0.12903819978237152, 0.15544447302818298, 0.09860944002866745, 0.15746089816093445, 0.21042567491531372, 0.20953308045864105, 0.11767473071813583, 0.15683765709400177, 0.16739463806152344, 0.1527760624885559, 0.13483881950378418, 0.19510255753993988], [0.11626361310482025, 0.14878569543361664, 0.11683186888694763, 0.12304111570119858, 0.15024878084659576, 0.16916878521442413, 0.14731092751026154, 0.14095395803451538, 0.08623277395963669, 0.14361971616744995, 0.12742723524570465, 0.12512698769569397], [0.11545933783054352, 0.15304440259933472, 0.14515447616577148, 0.1264132857322693, 0.14637312293052673, 0.1287183314561844, 0.15542516112327576, 0.17455489933490753, 0.12150336056947708, 0.1181516945362091, 0.15998175740242004, 0.1101173609495163], [0.17473316192626953, 0.12364263832569122, 0.08036095649003983, 0.13224239647388458, 0.4113002419471741, 0.08100131154060364, 0.16697821021080017, 0.08686313778162003, 0.06949062645435333, 0.11337709426879883, 0.13662521541118622, 0.11518319696187973], [0.18699733912944794, 0.1293693333864212, 0.13066983222961426, 0.2201523631811142, 0.10603031516075134, 0.11776608973741531, 0.11474121361970901, 0.19092173874378204, 0.15452413260936737, 0.3078104555606842, 0.21357475221157074, 0.3309808075428009], [0.154070645570755, 0.1699657440185547, 0.06255736202001572, 0.28485897183418274, 0.1269514262676239, 0.12880350649356842, 0.14548389613628387, 0.14385968446731567, 0.117994025349617, 0.1409648060798645, 0.16571123898029327, 0.09481196850538254], [0.12419772893190384, 0.1391419917345047, 0.13220593333244324, 0.10503171384334564, 0.20009838044643402, 0.1270957589149475, 0.06834467500448227, 0.06685401499271393, 0.209726020693779, 0.09461114555597305, 0.1748271882534027, 0.07030538469552994], [0.1408279687166214, 0.16504819691181183, 0.13424374163150787, 0.15259478986263275, 0.14929483830928802, 0.10986500233411789, 0.15487442910671234, 0.1625908613204956, 0.23224572837352753, 0.17927131056785583, 0.14807777106761932, 0.12102710455656052]]"
20M,0.9333345293998718,0.18380890786647797,"[[0.30695271492004395, 0.12347527593374252, 0.19179728627204895, 0.18881437182426453, 0.07402165979146957, 0.25516417622566223, 0.3217817544937134, 0.09986850619316101, 0.22025416791439056, 0.17173035442829132, 0.12796913087368011, 0.12168900668621063], [0.2053617238998413, 0.10975071787834167, 0.3467755615711212, 0.19054535031318665, 0.1595691293478012, 0.028901733458042145, 0.18078020215034485, 0.11604958772659302, 0.1594095230102539, 0.11356111615896225, 0.13118305802345276, 0.13491615653038025], [0.10781987011432648, 0.20020198822021484, 0.2046298086643219, 0.22280564904212952, 0.22205224633216858, 0.21857942640781403, 0.09649642556905746, 0.22388918697834015, 0.2332904189825058, 0.17414410412311554, 0.18890362977981567, 0.15201601386070251], [0.32787102460861206, 0.1642991453409195, 0.19015926122665405, 0.2159748524427414, 0.1806439757347107, 0.12807102501392365, 0.22616499662399292, 0.24360011518001556, 0.25020232796669006, 0.18532128632068634, 0.1752648800611496, 0.22287523746490479], [0.09415946900844574, 0.13351233303546906, 0.050017647445201874, 0.22887173295021057, 0.11735618114471436, 0.232482448220253, 0.05883831903338432, 0.13004228472709656, 0.20483119785785675, 0.13395541906356812, 0.19753067195415497, 0.16980108618736267], [0.18181638419628143, 0.3397093713283539, 0.14982092380523682, 0.16998198628425598, 0.18497933447360992, 0.29691338539123535, 0.40466025471687317, 0.3452796936035156, 0.13145777583122253, 0.286528080701828, 0.12286470830440521, 0.19552376866340637], [0.220650315284729, 0.33945199847221375, 0.19218866527080536, 0.28200095891952515, 0.01290240790694952, 0.05214426666498184, 0.26947274804115295, 0.07787200063467026, 0.18588319420814514, 0.18190066516399384, 0.09368223696947098, 0.1326315850019455], [0.10710041970014572, 0.0485016405582428, 0.06979911774396896, 0.34098827838897705, 0.9333345293998718, 0.2412572205066681, 0.7420918941497803, 0.06258317828178406, 0.06449280679225922, 0.13199812173843384, 0.09586784988641739, 0.04691522568464279], [0.15166911482810974, 0.1438516527414322, 0.08485835045576096, 0.5451157689094543, 0.0018130165990442038, 3.540499528753571e-05, 0.15260624885559082, 0.1458575427532196, 0.2912840247154236, 0.4283689558506012, 0.20487871766090393, 0.0953173041343689], [0.21889154613018036, 0.07711794227361679, 0.04069223627448082, 0.23621445894241333, 0.07280237972736359, 0.09534809738397598, 0.48957812786102295, 0.008331213146448135, 0.042462579905986786, 0.2019696831703186, 0.15948252379894257, 0.052983108907938004], [0.18502789735794067, 0.08330440521240234, 0.2473311871290207, 0.1652311086654663, 0.08974917978048325, 0.14045728743076324, 0.11353083699941635, 0.06959162652492523, 0.48117053508758545, 0.11841542273759842, 0.22827200591564178, 0.12038961797952652], [0.2798793911933899, 0.553256094455719, 0.11461140215396881, 0.17119275033473969, 0.05802995339035988, 0.1393343061208725, 0.23603230714797974, 0.12037979066371918, 0.07793444395065308, 0.041875191032886505, 0.24101856350898743, 0.1286906599998474]]"
30M,0.642440140247345,0.16591978073120117,"[[0.2135126143693924, 0.14281420409679413, 0.18447864055633545, 0.24184751510620117, 0.14357732236385345, 0.18341846764087677, 0.21837802231311798, 0.11129186302423477, 0.15294064581394196, 0.13042138516902924, 0.20100215077400208, 0.12070216238498688], [0.1989656686782837, 0.11644162982702255, 0.18859663605690002, 0.2239380180835724, 0.13904011249542236, 0.1294981986284256, 0.16379787027835846, 0.11005128920078278, 0.09010648727416992, 0.16350680589675903, 0.23635335266590118, 0.1390763521194458], [0.1813967376947403, 0.08844075351953506, 0.16773095726966858, 0.26600953936576843, 0.10325595736503601, 0.21147727966308594, 0.17136557400226593, 0.16415275633335114, 0.1496456265449524, 0.16347792744636536, 0.14894123375415802, 0.12645983695983887], [0.07281322777271271, 0.08558670431375504, 0.023450305685400963, 0.13699083030223846, 0.13000290095806122, 0.08622429519891739, 0.031424444168806076, 0.1292673498392105, 0.0950612872838974, 0.15949279069900513, 0.18327049911022186, 0.08492803573608398], [0.07222317904233932, 0.08707376569509506, 0.007506910711526871, 0.5518791675567627, 0.04283524677157402, 0.1989169716835022, 0.15950952470302582, 0.22119975090026855, 0.18579912185668945, 0.10065706074237823, 0.07146536558866501, 0.10903681069612503], [0.09449996054172516, 0.4056607186794281, 0.2175224870443344, 0.07290997356176376, 0.022613661363720894, 0.463802307844162, 0.3722260892391205, 0.2082064151763916, 0.2553236782550812, 0.37525203824043274, 0.02472614496946335, 0.08686813712120056], [0.1082676574587822, 0.23854878544807434, 0.406946063041687, 0.14392444491386414, 0.10037340968847275, 0.043518297374248505, 0.15877944231033325, 0.1127062439918518, 0.08875119686126709, 0.12436699122190475, 0.0072657219134271145, 0.14460264146327972], [0.09046357125043869, 0.02051708847284317, 0.04959997907280922, 0.44102418422698975, 0.642440140247345, 0.04632018133997917, 0.26559123396873474, 0.07059931755065918, 0.005732112098485231, 0.2816280722618103, 0.08920315653085709, 0.05455781891942024], [0.15686023235321045, 0.3215959668159485, 0.10379055887460709, 0.6328321695327759, 0.18702754378318787, 0.2608858644962311, 0.07015902549028397, 0.10318590700626373, 0.0005442281835712492, 0.11284714937210083, 0.5418034791946411, 0.3927587568759918], [0.1611778289079666, 0.07914961874485016, 0.012221785262227058, 0.33046188950538635, 0.01207278948277235, 0.09981294721364975, 0.1563841849565506, 0.11117999255657196, 0.028476117178797722, 0.10059826821088791, 0.17522715032100677, 0.11917278170585632], [0.08875936269760132, 0.08494491130113602, 0.07419828325510025, 0.149631068110466, 0.42639002203941345, 0.10250768065452576, 0.055945783853530884, 0.07876501977443695, 0.36878737807273865, 0.11748339980840683, 0.2842106223106384, 0.03304426744580269], [0.25504449009895325, 0.41068631410598755, 0.16124200820922852, 0.24905048310756683, 0.004299990367144346, 0.13275748491287231, 0.19987967610359192, 0.20032565295696259, 0.14242568612098694, 0.056022122502326965, 0.13003484904766083, 0.5677192211151123]]"
