layer,head,dla_contribution,probe,checkpoint
1,0,-0.011843794956803322,dog/cat,1000M
1,1,-1.5906523913145065e-05,dog/cat,1000M
1,2,-0.00046534789726138115,dog/cat,1000M
1,3,0.007075263187289238,dog/cat,1000M
1,4,-0.04124732315540314,dog/cat,1000M
1,5,-0.021299496293067932,dog/cat,1000M
1,6,0.02292095124721527,dog/cat,1000M
1,7,-0.02929532527923584,dog/cat,1000M
1,8,-0.0010907109826803207,dog/cat,1000M
1,9,-0.014968391507863998,dog/cat,1000M
1,10,-0.01799248903989792,dog/cat,1000M
1,11,0.019757959991693497,dog/cat,1000M
2,0,0.006547961384057999,dog/cat,1000M
2,1,0.020232146605849266,dog/cat,1000M
2,2,-0.023062216117978096,dog/cat,1000M
2,3,-0.022130317986011505,dog/cat,1000M
2,4,0.014443857595324516,dog/cat,1000M
2,5,0.013054201379418373,dog/cat,1000M
2,6,-0.0023940489627420902,dog/cat,1000M
2,7,-0.003125610761344433,dog/cat,1000M
2,8,-0.026204343885183334,dog/cat,1000M
2,9,-0.013294150121510029,dog/cat,1000M
2,10,0.009080689400434494,dog/cat,1000M
2,11,0.02976243756711483,dog/cat,1000M
3,0,-0.03678160533308983,dog/cat,1000M
3,1,-0.012668099254369736,dog/cat,1000M
3,2,-0.000128244049847126,dog/cat,1000M
3,3,-0.004615716636180878,dog/cat,1000M
3,4,-0.01364909578114748,dog/cat,1000M
3,5,-0.02219248190522194,dog/cat,1000M
3,6,-0.002002325840294361,dog/cat,1000M
3,7,0.008056392893195152,dog/cat,1000M
3,8,0.00709517439827323,dog/cat,1000M
3,9,-0.0013044439256191254,dog/cat,1000M
3,10,0.027219725772738457,dog/cat,1000M
3,11,-0.00015983078628778458,dog/cat,1000M
4,0,0.004897303879261017,dog/cat,1000M
4,1,-0.03430117666721344,dog/cat,1000M
4,2,0.0031925425864756107,dog/cat,1000M
4,3,0.014376853592693806,dog/cat,1000M
4,4,-0.022998645901679993,dog/cat,1000M
4,5,0.014573999680578709,dog/cat,1000M
4,6,-0.19361251592636108,dog/cat,1000M
4,7,0.018118856474757195,dog/cat,1000M
4,8,0.009403601288795471,dog/cat,1000M
4,9,-0.002022127155214548,dog/cat,1000M
4,10,0.0022088270634412766,dog/cat,1000M
4,11,0.008665982633829117,dog/cat,1000M
5,0,-0.02847844734787941,dog/cat,1000M
5,1,-0.04688643664121628,dog/cat,1000M
5,2,0.007125770673155785,dog/cat,1000M
5,3,-0.024814879521727562,dog/cat,1000M
5,4,0.00954680610448122,dog/cat,1000M
5,5,-0.033448368310928345,dog/cat,1000M
5,6,0.014492552727460861,dog/cat,1000M
5,7,-0.005925464443862438,dog/cat,1000M
5,8,0.025571364909410477,dog/cat,1000M
5,9,-0.025685060769319534,dog/cat,1000M
5,10,0.006385153159499168,dog/cat,1000M
5,11,-0.008846289478242397,dog/cat,1000M
6,0,-0.13483935594558716,dog/cat,1000M
6,1,-0.03529217839241028,dog/cat,1000M
6,2,0.024420931935310364,dog/cat,1000M
6,3,-0.004786506295204163,dog/cat,1000M
6,4,-0.02825813926756382,dog/cat,1000M
6,5,0.03421898931264877,dog/cat,1000M
6,6,0.017517447471618652,dog/cat,1000M
6,7,0.016823122277855873,dog/cat,1000M
6,8,-0.0008330480195581913,dog/cat,1000M
6,9,-0.024990839883685112,dog/cat,1000M
6,10,0.020960098132491112,dog/cat,1000M
6,11,-0.03286187723278999,dog/cat,1000M
7,0,-0.038106583058834076,dog/cat,1000M
7,1,0.008765868842601776,dog/cat,1000M
7,2,0.0015722820535302162,dog/cat,1000M
7,3,-0.0002882033586502075,dog/cat,1000M
7,4,0.029071474447846413,dog/cat,1000M
7,5,-0.015185379423201084,dog/cat,1000M
7,6,-0.060701824724674225,dog/cat,1000M
7,7,0.06968741118907928,dog/cat,1000M
7,8,0.03988642245531082,dog/cat,1000M
7,9,-0.028459321707487106,dog/cat,1000M
7,10,-0.042609162628650665,dog/cat,1000M
7,11,0.025680456310510635,dog/cat,1000M
8,0,-0.19814282655715942,dog/cat,1000M
8,1,-0.11627330631017685,dog/cat,1000M
8,2,0.031334176659584045,dog/cat,1000M
8,3,-0.030757661908864975,dog/cat,1000M
8,4,0.0808301642537117,dog/cat,1000M
8,5,0.001991872675716877,dog/cat,1000M
8,6,-0.256435751914978,dog/cat,1000M
8,7,-0.04880277067422867,dog/cat,1000M
8,8,-0.11425609886646271,dog/cat,1000M
8,9,0.02297510951757431,dog/cat,1000M
8,10,-0.053074441850185394,dog/cat,1000M
8,11,0.019017759710550308,dog/cat,1000M
9,0,-0.050861895084381104,dog/cat,1000M
9,1,-0.029164787381887436,dog/cat,1000M
9,2,-0.008500086143612862,dog/cat,1000M
9,3,0.05919928103685379,dog/cat,1000M
9,4,0.019828224554657936,dog/cat,1000M
9,5,-0.08374914526939392,dog/cat,1000M
9,6,0.06799987703561783,dog/cat,1000M
9,7,0.03476336970925331,dog/cat,1000M
9,8,0.05063483119010925,dog/cat,1000M
9,9,0.0577126070857048,dog/cat,1000M
9,10,-0.33652302622795105,dog/cat,1000M
9,11,0.10514461249113083,dog/cat,1000M
10,0,-0.012690573930740356,dog/cat,1000M
10,1,0.11035654693841934,dog/cat,1000M
10,2,-0.021752644330263138,dog/cat,1000M
10,3,-0.006110982038080692,dog/cat,1000M
10,4,0.05453835427761078,dog/cat,1000M
10,5,-0.13340359926223755,dog/cat,1000M
10,6,0.02222706377506256,dog/cat,1000M
10,7,-0.05555879324674606,dog/cat,1000M
10,8,0.0665578618645668,dog/cat,1000M
10,9,-0.02778913825750351,dog/cat,1000M
10,10,-0.020314164459705353,dog/cat,1000M
10,11,0.03672469034790993,dog/cat,1000M
11,0,-0.08251314610242844,dog/cat,1000M
11,1,-0.04376158118247986,dog/cat,1000M
11,2,-0.05793830752372742,dog/cat,1000M
11,3,-0.21786248683929443,dog/cat,1000M
11,4,-0.022550009191036224,dog/cat,1000M
11,5,0.019501304253935814,dog/cat,1000M
11,6,0.036379605531692505,dog/cat,1000M
11,7,-0.018236376345157623,dog/cat,1000M
11,8,-0.01551453210413456,dog/cat,1000M
11,9,0.024822399020195007,dog/cat,1000M
11,10,-0.02468244358897209,dog/cat,1000M
11,11,-0.1070835292339325,dog/cat,1000M
0,0,0.0011049497406929731,boy/girl,1000M
0,1,-0.005154021084308624,boy/girl,1000M
0,2,0.0014335839077830315,boy/girl,1000M
0,3,-0.002001800574362278,boy/girl,1000M
0,4,0.008576858788728714,boy/girl,1000M
0,5,0.0008535753004252911,boy/girl,1000M
0,6,0.0034089721739292145,boy/girl,1000M
0,7,-0.0006454652175307274,boy/girl,1000M
0,8,-0.0038561720866709948,boy/girl,1000M
0,9,0.00314069795422256,boy/girl,1000M
0,10,-0.0024759937077760696,boy/girl,1000M
0,11,0.003243129700422287,boy/girl,1000M
1,0,-0.006701988633722067,boy/girl,1000M
1,1,-0.008645949885249138,boy/girl,1000M
1,2,-0.007445305585861206,boy/girl,1000M
1,3,-0.004199506714940071,boy/girl,1000M
1,4,0.018844038248062134,boy/girl,1000M
1,5,0.004262908361852169,boy/girl,1000M
1,6,-0.003182518295943737,boy/girl,1000M
1,7,-0.009862802922725677,boy/girl,1000M
1,8,-0.003838095348328352,boy/girl,1000M
1,9,0.04877042770385742,boy/girl,1000M
1,10,0.001428771996870637,boy/girl,1000M
1,11,-0.010923018679022789,boy/girl,1000M
2,0,-0.003688238561153412,boy/girl,1000M
2,1,-0.0013358602300286293,boy/girl,1000M
2,2,0.006521071773022413,boy/girl,1000M
2,3,0.06199580803513527,boy/girl,1000M
2,4,0.028127651661634445,boy/girl,1000M
2,5,0.004905001260340214,boy/girl,1000M
2,6,-0.001603500684723258,boy/girl,1000M
2,7,-0.0042845141142606735,boy/girl,1000M
2,8,0.02617950364947319,boy/girl,1000M
2,9,-0.006494623608887196,boy/girl,1000M
2,10,0.01979808136820793,boy/girl,1000M
2,11,0.015262878499925137,boy/girl,1000M
3,0,0.00198625260964036,boy/girl,1000M
3,1,0.005311364307999611,boy/girl,1000M
3,2,0.009407117031514645,boy/girl,1000M
3,3,-0.008576324209570885,boy/girl,1000M
3,4,0.006207025609910488,boy/girl,1000M
3,5,0.016168680042028427,boy/girl,1000M
3,6,-0.006213026121258736,boy/girl,1000M
3,7,-0.020022572949528694,boy/girl,1000M
3,8,0.004196505062282085,boy/girl,1000M
3,9,-0.020373784005641937,boy/girl,1000M
3,10,-0.01704072207212448,boy/girl,1000M
3,11,0.02928587980568409,boy/girl,1000M
4,0,0.0050998255610466,boy/girl,1000M
4,1,-0.009202624671161175,boy/girl,1000M
4,2,0.05792130529880524,boy/girl,1000M
4,3,0.0019511585123836994,boy/girl,1000M
4,4,-0.02317488007247448,boy/girl,1000M
4,5,0.0064632585272192955,boy/girl,1000M
4,6,-0.0779450312256813,boy/girl,1000M
4,7,-0.019452374428510666,boy/girl,1000M
4,8,-0.00626329705119133,boy/girl,1000M
4,9,-0.0016712946817278862,boy/girl,1000M
4,10,0.004082271829247475,boy/girl,1000M
4,11,0.0006169448606669903,boy/girl,1000M
5,0,-0.009243639186024666,boy/girl,1000M
5,1,0.0279106255620718,boy/girl,1000M
5,2,0.007267039269208908,boy/girl,1000M
5,3,-0.042682912200689316,boy/girl,1000M
5,4,0.010602857917547226,boy/girl,1000M
5,5,-0.0010069590061903,boy/girl,1000M
5,6,0.0392291322350502,boy/girl,1000M
5,7,0.01256471686065197,boy/girl,1000M
5,8,0.011828340590000153,boy/girl,1000M
5,9,-0.06719501316547394,boy/girl,1000M
5,10,0.008803045377135277,boy/girl,1000M
5,11,0.005190652329474688,boy/girl,1000M
6,0,-0.07999113202095032,boy/girl,1000M
6,1,-0.006491280160844326,boy/girl,1000M
6,2,-0.010393533855676651,boy/girl,1000M
6,3,-0.10125993937253952,boy/girl,1000M
6,4,0.04776874557137489,boy/girl,1000M
6,5,-0.007250456139445305,boy/girl,1000M
6,6,-0.0008718022145330906,boy/girl,1000M
6,7,0.003195684403181076,boy/girl,1000M
6,8,-0.012675303034484386,boy/girl,1000M
6,9,0.0010168368462473154,boy/girl,1000M
6,10,-0.009522962383925915,boy/girl,1000M
6,11,0.00300373462960124,boy/girl,1000M
7,0,-0.004674817435443401,boy/girl,1000M
7,1,0.03149016946554184,boy/girl,1000M
7,2,-0.0043030353263020515,boy/girl,1000M
7,3,-0.07302778959274292,boy/girl,1000M
7,4,0.006773068569600582,boy/girl,1000M
7,5,0.045036911964416504,boy/girl,1000M
7,6,-0.0173654742538929,boy/girl,1000M
7,7,0.02787434309720993,boy/girl,1000M
7,8,-0.07454127073287964,boy/girl,1000M
7,9,-0.11721238493919373,boy/girl,1000M
7,10,0.004065871238708496,boy/girl,1000M
7,11,-0.0017853844910860062,boy/girl,1000M
8,0,-0.1373811662197113,boy/girl,1000M
8,1,0.023226983845233917,boy/girl,1000M
8,2,-0.051623959094285965,boy/girl,1000M
8,3,0.039569467306137085,boy/girl,1000M
8,4,0.030958112329244614,boy/girl,1000M
8,5,0.0089470986276865,boy/girl,1000M
8,6,0.004259530454874039,boy/girl,1000M
8,7,-0.0046684630215168,boy/girl,1000M
8,8,0.030935287475585938,boy/girl,1000M
8,9,-0.025587234646081924,boy/girl,1000M
8,10,-0.019252970814704895,boy/girl,1000M
8,11,0.02953868731856346,boy/girl,1000M
9,0,0.021517623215913773,boy/girl,1000M
9,1,-0.0003116736188530922,boy/girl,1000M
9,2,-0.021774981170892715,boy/girl,1000M
9,3,-0.008787207305431366,boy/girl,1000M
9,4,-0.06929758936166763,boy/girl,1000M
9,5,-0.0011308025568723679,boy/girl,1000M
9,6,0.052326034754514694,boy/girl,1000M
9,7,-0.030002208426594734,boy/girl,1000M
9,8,-5.225092172622681e-05,boy/girl,1000M
9,9,0.03336530178785324,boy/girl,1000M
9,10,0.02464912459254265,boy/girl,1000M
9,11,-0.10712715983390808,boy/girl,1000M
10,0,-0.03892550244927406,boy/girl,1000M
10,1,0.02777717448771,boy/girl,1000M
10,2,-0.2030787467956543,boy/girl,1000M
10,3,-0.01340503990650177,boy/girl,1000M
10,4,0.02451266348361969,boy/girl,1000M
10,5,0.016482921317219734,boy/girl,1000M
10,6,-0.0250767320394516,boy/girl,1000M
10,7,-0.0011965138837695122,boy/girl,1000M
10,8,0.015754269436001778,boy/girl,1000M
10,9,-0.05100575461983681,boy/girl,1000M
10,10,-0.05714256316423416,boy/girl,1000M
10,11,-0.004994099959731102,boy/girl,1000M
11,0,-0.0396399050951004,boy/girl,1000M
11,1,0.006684345193207264,boy/girl,1000M
11,2,-0.009992343373596668,boy/girl,1000M
11,3,-0.038693416863679886,boy/girl,1000M
11,4,0.057373274117708206,boy/girl,1000M
11,5,-0.0011543938890099525,boy/girl,1000M
11,6,-0.03216978535056114,boy/girl,1000M
11,7,0.008395116776227951,boy/girl,1000M
11,8,0.008039595559239388,boy/girl,1000M
11,9,-0.025334658101201057,boy/girl,1000M
11,10,0.010759023949503899,boy/girl,1000M
11,11,0.029846426099538803,boy/girl,1000M
0,0,-0.0024907425977289677,king/queen,1000M
0,1,0.00400308845564723,king/queen,1000M
0,2,-0.002940261736512184,king/queen,1000M
0,3,-0.0041631124913692474,king/queen,1000M
0,4,0.020549584180116653,king/queen,1000M
0,5,-0.0035178251564502716,king/queen,1000M
0,6,0.01041060034185648,king/queen,1000M
0,7,-0.0025986265391111374,king/queen,1000M
0,8,-0.0004355505807325244,king/queen,1000M
0,9,0.00012472085654735565,king/queen,1000M
0,10,-0.0014738291501998901,king/queen,1000M
0,11,-0.00012148823589086533,king/queen,1000M
1,0,-0.04730628430843353,king/queen,1000M
1,1,-0.003620983101427555,king/queen,1000M
1,2,-0.009818948805332184,king/queen,1000M
1,3,-0.004954303149133921,king/queen,1000M
1,4,0.06004820764064789,king/queen,1000M
1,5,-0.019308071583509445,king/queen,1000M
1,6,0.00657183863222599,king/queen,1000M
1,7,0.005726754665374756,king/queen,1000M
1,8,0.013667551800608635,king/queen,1000M
1,9,0.005076778121292591,king/queen,1000M
1,10,-0.012554971501231194,king/queen,1000M
1,11,-0.004351760260760784,king/queen,1000M
2,0,-0.022584741935133934,king/queen,1000M
2,1,0.0021346404682844877,king/queen,1000M
2,2,0.017340488731861115,king/queen,1000M
2,3,0.007743517868220806,king/queen,1000M
2,4,0.003720437176525593,king/queen,1000M
2,5,-0.02044433169066906,king/queen,1000M
2,6,0.0031564179807901382,king/queen,1000M
2,7,0.008311242796480656,king/queen,1000M
2,8,0.005844061262905598,king/queen,1000M
2,9,0.00859154388308525,king/queen,1000M
2,10,-0.003035725560039282,king/queen,1000M
2,11,0.03356557339429855,king/queen,1000M
3,0,-0.017425939440727234,king/queen,1000M
3,1,0.008419047109782696,king/queen,1000M
3,2,0.0017042746767401695,king/queen,1000M
3,3,0.009102392941713333,king/queen,1000M
3,4,-0.008736448362469673,king/queen,1000M
3,5,0.01521120872348547,king/queen,1000M
3,6,0.014749165624380112,king/queen,1000M
3,7,0.004460279829800129,king/queen,1000M
3,8,0.011414637789130211,king/queen,1000M
3,9,0.010616591200232506,king/queen,1000M
3,10,-0.0075340308248996735,king/queen,1000M
3,11,-0.005845922976732254,king/queen,1000M
4,0,0.0007091988809406757,king/queen,1000M
4,1,-0.011462736874818802,king/queen,1000M
4,2,-0.12852899730205536,king/queen,1000M
4,3,0.011866169981658459,king/queen,1000M
4,4,0.005848105996847153,king/queen,1000M
4,5,0.0013999789953231812,king/queen,1000M
4,6,-0.024717075750231743,king/queen,1000M
4,7,0.009333138354122639,king/queen,1000M
4,8,0.009924029931426048,king/queen,1000M
4,9,0.014659367501735687,king/queen,1000M
4,10,-0.006636509206146002,king/queen,1000M
4,11,-0.002926780842244625,king/queen,1000M
5,0,-0.005782862659543753,king/queen,1000M
5,1,0.06913048028945923,king/queen,1000M
5,2,-0.0041369227692484856,king/queen,1000M
5,3,-0.09819792211055756,king/queen,1000M
5,4,0.011644868180155754,king/queen,1000M
5,5,0.009818881750106812,king/queen,1000M
5,6,-0.009189575910568237,king/queen,1000M
5,7,-0.02490079216659069,king/queen,1000M
5,8,0.06502801924943924,king/queen,1000M
5,9,0.024866173043847084,king/queen,1000M
5,10,0.004806623328477144,king/queen,1000M
5,11,0.022359270602464676,king/queen,1000M
6,0,0.08345016837120056,king/queen,1000M
6,1,0.016036778688430786,king/queen,1000M
6,2,0.015604188665747643,king/queen,1000M
6,3,-0.06623904407024384,king/queen,1000M
6,4,0.0022720787674188614,king/queen,1000M
6,5,0.02567012794315815,king/queen,1000M
6,6,-0.024588901549577713,king/queen,1000M
6,7,-0.023977305740118027,king/queen,1000M
6,8,0.01914949342608452,king/queen,1000M
6,9,0.030006790533661842,king/queen,1000M
6,10,0.031062446534633636,king/queen,1000M
6,11,0.009150180965662003,king/queen,1000M
7,0,-0.006582837551832199,king/queen,1000M
7,1,0.03462070971727371,king/queen,1000M
7,2,0.017566589638590813,king/queen,1000M
7,3,-0.030450649559497833,king/queen,1000M
7,4,0.02325432188808918,king/queen,1000M
7,5,0.027461208403110504,king/queen,1000M
7,6,-0.03664851188659668,king/queen,1000M
7,7,0.00017181318253278732,king/queen,1000M
7,8,-0.14722049236297607,king/queen,1000M
7,9,0.038842298090457916,king/queen,1000M
7,10,-0.028657641261816025,king/queen,1000M
7,11,-0.016772810369729996,king/queen,1000M
8,0,-0.06607023626565933,king/queen,1000M
8,1,0.003374457359313965,king/queen,1000M
8,2,0.09726998955011368,king/queen,1000M
8,3,-0.010504479520022869,king/queen,1000M
8,4,-0.04971728473901749,king/queen,1000M
8,5,0.01102561503648758,king/queen,1000M
8,6,-0.022860078141093254,king/queen,1000M
8,7,-0.025551117956638336,king/queen,1000M
8,8,0.1524011194705963,king/queen,1000M
8,9,0.006945459172129631,king/queen,1000M
8,10,0.11614500731229782,king/queen,1000M
8,11,-0.04592032730579376,king/queen,1000M
9,0,0.020832818001508713,king/queen,1000M
9,1,0.00027783215045928955,king/queen,1000M
9,2,0.04221947118639946,king/queen,1000M
9,3,0.06573684513568878,king/queen,1000M
9,4,0.060818709433078766,king/queen,1000M
9,5,0.1218387559056282,king/queen,1000M
9,6,-0.02843838930130005,king/queen,1000M
9,7,-0.03145774453878403,king/queen,1000M
9,8,0.10236462205648422,king/queen,1000M
9,9,0.026446305215358734,king/queen,1000M
9,10,-0.06282109767198563,king/queen,1000M
9,11,-0.13692767918109894,king/queen,1000M
10,0,0.030483020469546318,king/queen,1000M
10,1,0.007250349968671799,king/queen,1000M
10,2,-0.08019635826349258,king/queen,1000M
10,3,0.09811684489250183,king/queen,1000M
10,4,0.08023348450660706,king/queen,1000M
10,5,-0.03400896117091179,king/queen,1000M
10,6,0.024904102087020874,king/queen,1000M
10,7,-0.017691604793071747,king/queen,1000M
10,8,-0.019360098987817764,king/queen,1000M
10,9,-0.1488140970468521,king/queen,1000M
10,10,-0.03225584328174591,king/queen,1000M
10,11,-0.04777731001377106,king/queen,1000M
11,0,-0.013281119056046009,king/queen,1000M
11,1,-0.059898264706134796,king/queen,1000M
11,2,-0.045469872653484344,king/queen,1000M
11,3,-0.0010592304170131683,king/queen,1000M
11,4,-0.028153985738754272,king/queen,1000M
11,5,0.004843361675739288,king/queen,1000M
11,6,0.07098769396543503,king/queen,1000M
11,7,-0.011425355449318886,king/queen,1000M
11,8,0.062277697026729584,king/queen,1000M
11,9,0.06702746450901031,king/queen,1000M
11,10,0.07638406753540039,king/queen,1000M
11,11,-0.008924629539251328,king/queen,1000M
0,0,0.00019856577273458242,man/woman,1000M
0,1,-0.004024387802928686,man/woman,1000M
0,2,-0.0041754827834665775,man/woman,1000M
0,3,-0.00051269237883389,man/woman,1000M
0,4,0.006460937671363354,man/woman,1000M
0,5,-0.0065120430663228035,man/woman,1000M
0,6,-0.000652579590678215,man/woman,1000M
0,7,0.001802306855097413,man/woman,1000M
0,8,-0.007824882864952087,man/woman,1000M
0,9,0.0011249815579503775,man/woman,1000M
0,10,0.0014117781538516283,man/woman,1000M
0,11,-0.004229859448969364,man/woman,1000M
1,0,-0.007911291904747486,man/woman,1000M
1,1,-0.015430059283971786,man/woman,1000M
1,2,-0.000512048602104187,man/woman,1000M
1,3,-0.003158368170261383,man/woman,1000M
1,4,-0.0006811656057834625,man/woman,1000M
1,5,0.0048591867089271545,man/woman,1000M
1,6,0.006285426672548056,man/woman,1000M
1,7,-0.021729182451963425,man/woman,1000M
1,8,0.02852703258395195,man/woman,1000M
1,9,-0.04350800812244415,man/woman,1000M
1,10,-0.004808580502867699,man/woman,1000M
1,11,-0.01251621451228857,man/woman,1000M
2,0,-0.013756291940808296,man/woman,1000M
2,1,-0.004038522951304913,man/woman,1000M
2,2,0.02683914266526699,man/woman,1000M
2,3,-0.01585327461361885,man/woman,1000M
2,4,0.03076261281967163,man/woman,1000M
2,5,0.0010714596137404442,man/woman,1000M
2,6,-0.009885909035801888,man/woman,1000M
2,7,-0.035760678350925446,man/woman,1000M
2,8,0.03162026032805443,man/woman,1000M
2,9,-0.01828768663108349,man/woman,1000M
2,10,-0.008470348082482815,man/woman,1000M
2,11,-0.012786654755473137,man/woman,1000M
3,0,0.0008856002241373062,man/woman,1000M
3,1,-0.07503798604011536,man/woman,1000M
3,2,-0.00621973630040884,man/woman,1000M
3,3,-0.0047815535217523575,man/woman,1000M
3,4,-0.02283216267824173,man/woman,1000M
3,5,-0.002127202693372965,man/woman,1000M
3,6,0.0034200195223093033,man/woman,1000M
3,7,-0.010356137529015541,man/woman,1000M
3,8,0.005387075711041689,man/woman,1000M
3,9,-0.022177455946803093,man/woman,1000M
3,10,-0.02840159460902214,man/woman,1000M
3,11,-0.029152045026421547,man/woman,1000M
4,0,0.022221598774194717,man/woman,1000M
4,1,-0.006202896125614643,man/woman,1000M
4,2,-0.007119996473193169,man/woman,1000M
4,3,0.012471336871385574,man/woman,1000M
4,4,0.010240618139505386,man/woman,1000M
4,5,-0.027242356911301613,man/woman,1000M
4,6,-0.04907066002488136,man/woman,1000M
4,7,-0.004140134900808334,man/woman,1000M
4,8,-0.03366323560476303,man/woman,1000M
4,9,0.010877007618546486,man/woman,1000M
4,10,-0.02027950808405876,man/woman,1000M
4,11,-0.005907750688493252,man/woman,1000M
5,0,-0.016009407117962837,man/woman,1000M
5,1,-0.05990007519721985,man/woman,1000M
5,2,-0.011861065402626991,man/woman,1000M
5,3,-0.11518152803182602,man/woman,1000M
5,4,0.0156359001994133,man/woman,1000M
5,5,0.008786184713244438,man/woman,1000M
5,6,0.022602099925279617,man/woman,1000M
5,7,-0.005625077523291111,man/woman,1000M
5,8,-0.05238170921802521,man/woman,1000M
5,9,-0.058326274156570435,man/woman,1000M
5,10,-0.001379876397550106,man/woman,1000M
5,11,-0.01146713737398386,man/woman,1000M
6,0,0.020678594708442688,man/woman,1000M
6,1,-0.00013645179569721222,man/woman,1000M
6,2,0.06862566620111465,man/woman,1000M
6,3,-0.017474230378866196,man/woman,1000M
6,4,0.008891328237950802,man/woman,1000M
6,5,0.001061239279806614,man/woman,1000M
6,6,0.01149246096611023,man/woman,1000M
6,7,-0.005985291674733162,man/woman,1000M
6,8,-0.03689359873533249,man/woman,1000M
6,9,0.004819066263735294,man/woman,1000M
6,10,0.0004946906119585037,man/woman,1000M
6,11,-0.04552757740020752,man/woman,1000M
7,0,0.00882420688867569,man/woman,1000M
7,1,-0.0017832103185355663,man/woman,1000M
7,2,0.008031248115003109,man/woman,1000M
7,3,-0.11389952898025513,man/woman,1000M
7,4,0.042177651077508926,man/woman,1000M
7,5,0.0790470540523529,man/woman,1000M
7,6,-0.11521299183368683,man/woman,1000M
7,7,-0.018944554030895233,man/woman,1000M
7,8,0.03733590990304947,man/woman,1000M
7,9,-0.011678725481033325,man/woman,1000M
7,10,0.018560968339443207,man/woman,1000M
7,11,0.0054592229425907135,man/woman,1000M
8,0,-0.1370493322610855,man/woman,1000M
8,1,-0.06790226697921753,man/woman,1000M
8,2,-0.01820627599954605,man/woman,1000M
8,3,0.03258765488862991,man/woman,1000M
8,4,-0.24910825490951538,man/woman,1000M
8,5,0.026510467752814293,man/woman,1000M
8,6,-0.014355072751641273,man/woman,1000M
8,7,0.06602280586957932,man/woman,1000M
8,8,0.0716330036520958,man/woman,1000M
8,9,-0.008290193043649197,man/woman,1000M
8,10,0.01723407208919525,man/woman,1000M
8,11,0.010782493278384209,man/woman,1000M
9,0,-0.019355973228812218,man/woman,1000M
9,1,-0.013478321023285389,man/woman,1000M
9,2,-0.00160933006554842,man/woman,1000M
9,3,-0.018845334649086,man/woman,1000M
9,4,-0.04111239314079285,man/woman,1000M
9,5,-0.07553703337907791,man/woman,1000M
9,6,-0.18070939183235168,man/woman,1000M
9,7,-0.05489039421081543,man/woman,1000M
9,8,0.04167034849524498,man/woman,1000M
9,9,0.08424987643957138,man/woman,1000M
9,10,-0.11807377636432648,man/woman,1000M
9,11,-0.15004955232143402,man/woman,1000M
10,0,-0.026362504810094833,man/woman,1000M
10,1,-0.0435335710644722,man/woman,1000M
10,2,-0.0890413150191307,man/woman,1000M
10,3,0.0737641453742981,man/woman,1000M
10,4,-0.039403460919857025,man/woman,1000M
10,5,-0.18655100464820862,man/woman,1000M
10,6,0.003577163442969322,man/woman,1000M
10,7,-0.11144556105136871,man/woman,1000M
10,8,0.002223426476120949,man/woman,1000M
10,9,0.050538528710603714,man/woman,1000M
10,10,-0.012997826561331749,man/woman,1000M
10,11,-0.009597783908247948,man/woman,1000M
11,0,-0.040545251220464706,man/woman,1000M
11,1,-0.033043429255485535,man/woman,1000M
11,2,0.003677360713481903,man/woman,1000M
11,3,-0.002967740409076214,man/woman,1000M
11,4,0.10920922458171844,man/woman,1000M
11,5,0.04090419411659241,man/woman,1000M
11,6,0.01086864247918129,man/woman,1000M
11,7,0.025301486253738403,man/woman,1000M
11,8,-0.06978978216648102,man/woman,1000M
11,9,0.08699668943881989,man/woman,1000M
11,10,0.04835183918476105,man/woman,1000M
11,11,-0.1931207925081253,man/woman,1000M
